ensembl_gene_id	mgi_symbol	gene_biotype	chromosome_name	start_position	end_position
ENSMUSG00000097785	B230217O12Rik	lncRNA	19	57311625	57349207
ENSMUSG00000080717	B230307C23Rik	protein_coding	16	97798515	97833001
ENSMUSG00000097119	B230354K17Rik	lncRNA	17	45744524	45753470
ENSMUSG00000067370	B3galt4	protein_coding	17	34168883	34170462
ENSMUSG00000074892	B3galt5	protein_coding	16	96037001	96121059
ENSMUSG00000071649	B3gat3	protein_coding	19	8897738	8904600
ENSMUSG00000022686	B3gnt5	protein_coding	16	19578958	19591503
ENSMUSG00000043740	B430306N03Rik	protein_coding	17	48623169	48634052
ENSMUSG00000022793	B4galt4	protein_coding	16	38562626	38589411
ENSMUSG00000056124	B4galt6	protein_coding	18	20817656	20879461
ENSMUSG00000047379	B4gat1	protein_coding	19	5088854	5091159
ENSMUSG00000068463	B630019A10Rik	lncRNA	16	22994030	23043196
ENSMUSG00000052364	B630019K06Rik	protein_coding	X	8758621	8761203
ENSMUSG00000092124	B930094E09Rik	protein_coding	18	31742565	31743804
ENSMUSG00000085133	B930095G15Rik	lncRNA	14	121486118	121491383
ENSMUSG00000022296	Baalc	protein_coding	15	38740784	38816307
ENSMUSG00000040605	Bace2	protein_coding	16	97157942	97244136
ENSMUSG00000025612	Bach1	protein_coding	16	87495833	87530234
ENSMUSG00000024959	Bad	protein_coding	19	6919229	6929267
ENSMUSG00000024392	Bag6	protein_coding	17	35354154	35366298
ENSMUSG00000018126	Baiap2l2	protein_coding	15	79142395	79169737
ENSMUSG00000047507	Baiap3	protein_coding	17	25461633	25475338
ENSMUSG00000057789	Bak1	protein_coding	17	27238784	27247983
ENSMUSG00000024232	Bambi	protein_coding	18	3507923	3516404
ENSMUSG00000024844	Banf1	protein_coding	19	5414666	5417196
ENSMUSG00000021901	Bap1	protein_coding	14	30973407	30981901
ENSMUSG00000045763	Basp1	protein_coding	15	25363363	25413850
ENSMUSG00000039699	Batf2	protein_coding	19	6191013	6222506
ENSMUSG00000084957	Bbip1	protein_coding	19	53918292	53933058
ENSMUSG00000006464	Bbs1	protein_coding	19	4936906	4956656
ENSMUSG00000022641	Bbx	protein_coding	16	50012207	50252753
ENSMUSG00000060149	BC002059	lncRNA	17	17171801	17194419
ENSMUSG00000067722	BC003965	protein_coding	17	25403528	25406636
ENSMUSG00000052712	BC004004	protein_coding	17	29487762	29533039
ENSMUSG00000033187	BC016579	protein_coding	16	45447211	45474431
ENSMUSG00000036299	BC031181	protein_coding	18	75138939	75143223
ENSMUSG00000087221	BC037032	lncRNA	15	4049596	4056887
ENSMUSG00000103309	BC037039	lncRNA	18	37938771	37940975
ENSMUSG00000117698	BC037704	lncRNA	19	43663617	43665615
ENSMUSG00000057246	BC051142	protein_coding	17	34617794	34679708
ENSMUSG00000092564	BC051226	lncRNA	17	34127018	34128291
ENSMUSG00000087368	BC065397	lncRNA	X	135642573	135704113
ENSMUSG00000045231	BC106179	lncRNA	16	23039406	23044234
ENSMUSG00000002015	Bcap31	protein_coding	X	72729784	72759781
ENSMUSG00000037525	Bcdin3d	protein_coding	15	99367960	99372611
ENSMUSG00000089682	Bcl2l2	protein_coding	14	55120834	55125691
ENSMUSG00000022508	Bcl6	protein_coding	16	23783802	23807602
ENSMUSG00000044150	Bclaf3	protein_coding	X	158309684	158376077
ENSMUSG00000040363	Bcor	protein_coding	X	11902979	12026594
ENSMUSG00000036959	Bcorl1	protein_coding	X	47430235	47496926
ENSMUSG00000046598	Bdh1	protein_coding	16	31241098	31277719
ENSMUSG00000099757	BE692007	lncRNA	19	11447530	11461942
ENSMUSG00000037418	Best1	protein_coding	19	9962538	9978997
ENSMUSG00000050071	Bex1	protein_coding	X	135114721	135116262
ENSMUSG00000042750	Bex2	protein_coding	X	134967313	134968985
ENSMUSG00000046432	Bex3	protein_coding	X	135171002	135172727
ENSMUSG00000047844	Bex4	protein_coding	X	135039745	135041192
ENSMUSG00000022684	Bfar	protein_coding	16	13489722	13521476
ENSMUSG00000031375	Bgn	protein_coding	X	72527208	72539539
ENSMUSG00000072964	Bhlhb9	protein_coding	X	134698343	134791830
ENSMUSG00000043782	Bicdl2	protein_coding	17	23879480	23887595
ENSMUSG00000036568	Bicral	protein_coding	17	47109046	47169408
ENSMUSG00000016758	Bik	protein_coding	15	83411063	83428835
ENSMUSG00000024381	Bin1	protein_coding	18	32510283	32568790
ENSMUSG00000098112	Bin2	protein_coding	15	100538958	100567434
ENSMUSG00000022089	Bin3	protein_coding	14	70337554	70375655
ENSMUSG00000024073	Birc6	protein_coding	17	74835290	75010351
ENSMUSG00000014453	Blk	protein_coding	14	63610285	63654486
ENSMUSG00000061132	Blnk	protein_coding	19	40917371	40982978
ENSMUSG00000057506	Bloc1s2	protein_coding	19	44127685	44134885
ENSMUSG00000022098	Bmp1	protein_coding	14	70711998	70757674
ENSMUSG00000021835	Bmp4	protein_coding	14	46620977	46628126
ENSMUSG00000021796	Bmpr1a	protein_coding	14	34132691	34225298
ENSMUSG00000031377	Bmx	protein_coding	X	162975838	163041189
ENSMUSG00000024191	Bnip1	protein_coding	17	27000040	27011539
ENSMUSG00000022051	Bnip3l	protein_coding	14	67222688	67246326
ENSMUSG00000022687	Boc	protein_coding	16	44305412	44379260
ENSMUSG00000022557	Bop1	protein_coding	15	76337189	76361477
ENSMUSG00000022070	Bora	protein_coding	14	99283658	99311976
ENSMUSG00000062376	Borcs7	protein_coding	19	46678345	46691821
ENSMUSG00000031201	Brcc3	protein_coding	X	74460234	74497607
ENSMUSG00000022387	Brd1	protein_coding	15	88571237	88618436
ENSMUSG00000024335	Brd2	protein_coding	17	34330997	34341608
ENSMUSG00000024002	Brd4	protein_coding	17	32415248	32503696
ENSMUSG00000003778	Brd8	protein_coding	18	34731668	34757654
ENSMUSG00000045744	Bricd5	protein_coding	17	24692858	24694443
ENSMUSG00000022247	Brix1	protein_coding	15	10474865	10486033
ENSMUSG00000080268	Brms1	protein_coding	19	5091382	5099945
ENSMUSG00000063952	Brpf3	protein_coding	17	29020064	29058923
ENSMUSG00000022914	Brwd1	protein_coding	16	95793292	95883726
ENSMUSG00000063663	Brwd3	protein_coding	X	107780622	107877978
ENSMUSG00000071657	Bscl2	protein_coding	19	8814831	8826047
ENSMUSG00000040565	Btaf1	protein_coding	19	36903479	36990152
ENSMUSG00000062202	Btbd9	protein_coding	17	30434498	30795462
ENSMUSG00000021900	Btd	protein_coding	14	31362985	31390536
ENSMUSG00000022863	Btg3	protein_coding	16	78129525	78174080
ENSMUSG00000031264	Btk	protein_coding	X	133443085	133484319
ENSMUSG00000052013	Btla	protein_coding	16	45044678	45078033
ENSMUSG00000024340	Btnl2	protein_coding	17	34573796	34588469
ENSMUSG00000025217	Btrc	protein_coding	19	45352173	45518452
ENSMUSG00000098098	Bvht	lncRNA	18	61772613	61780543
ENSMUSG00000023988	Bysl	protein_coding	17	47910256	47922417
ENSMUSG00000116138	C030006K11Rik	protein_coding	15	76605665	76608045
ENSMUSG00000097874	C030010L15Rik	lncRNA	16	97795796	97798619
ENSMUSG00000073374	C030034I22Rik	lncRNA	17	69724397	69728627
ENSMUSG00000048970	C1galt1c1	protein_coding	X	37719662	37723964
ENSMUSG00000058914	C1qtnf3	protein_coding	15	10952418	10980236
ENSMUSG00000022440	C1qtnf6	protein_coding	15	78407546	78415616
ENSMUSG00000071347	C1qtnf9	protein_coding	14	61005583	61018318
ENSMUSG00000024371	C2	protein_coding	17	35081580	35117241
ENSMUSG00000117171	C230013L11Rik	lncRNA	17	28393631	28396656
ENSMUSG00000084915	C230037L18Rik	lncRNA	15	89360439	89369050
ENSMUSG00000112121	C230072F16Rik	lncRNA	17	81204222	81240474
ENSMUSG00000045975	C2cd2	protein_coding	16	97656409	97763798
ENSMUSG00000024164	C3	protein_coding	17	57510970	57535136
ENSMUSG00000097930	C330002G04Rik	lncRNA	19	22955594	23053288
ENSMUSG00000097093	C330013E15Rik	lncRNA	15	100512018	100512991
ENSMUSG00000024592	C330018D20Rik	protein_coding	18	57088905	57108440
ENSMUSG00000097254	C430042M11Rik	lncRNA	17	84159104	84161847
ENSMUSG00000087365	C430049B03Rik	lncRNA	X	52143923	52146067
ENSMUSG00000015451	C4a	lncRNA	17	35028069	35042440
ENSMUSG00000073418	C4b	protein_coding	17	34947354	34962856
ENSMUSG00000022181	C6	protein_coding	15	4756657	4844449
ENSMUSG00000079105	C7	protein_coding	15	5018244	5093222
ENSMUSG00000079242	C730034F03Rik	lncRNA	15	89313792	89315071
ENSMUSG00000021981	Cab39l	protein_coding	14	59678421	59823213
ENSMUSG00000040957	Cables1	protein_coding	18	11972277	12078687
ENSMUSG00000024857	Cabp2	protein_coding	19	4131578	4137340
ENSMUSG00000024842	Cabp4	protein_coding	19	4185422	4194032
ENSMUSG00000024430	Cabyr	protein_coding	18	12873379	12888317
ENSMUSG00000015968	Cacna1d	protein_coding	14	29761896	30213412
ENSMUSG00000031142	Cacna1f	protein_coding	X	7473322	7501435
ENSMUSG00000024112	Cacna1h	protein_coding	17	25593259	25652757
ENSMUSG00000022416	Cacna1i	protein_coding	15	80171439	80282480
ENSMUSG00000021991	Cacna2d3	protein_coding	14	28626900	29443821
ENSMUSG00000003352	Cacnb3	protein_coding	15	98528721	98542410
ENSMUSG00000033417	Cacul1	protein_coding	19	60513134	60569463
ENSMUSG00000064115	Cadm2	protein_coding	16	66452307	67417796
ENSMUSG00000023055	Calcoco1	protein_coding	15	102615212	102630613
ENSMUSG00000033033	Calhm2	protein_coding	19	47093792	47126733
ENSMUSG00000036438	Calm2	protein_coding	17	87740840	87754363
ENSMUSG00000024617	Camk2a	protein_coding	18	61058690	61121224
ENSMUSG00000021820	Camk2g	protein_coding	14	20784943	20844156
ENSMUSG00000051146	Camk2n2	protein_coding	16	20437965	20440037
ENSMUSG00000038128	Camk4	protein_coding	18	33067984	33324281
ENSMUSG00000071037	Camkmt	protein_coding	17	85397980	85766016
ENSMUSG00000024942	Capn1	protein_coding	19	6038573	6065927
ENSMUSG00000058626	Capn11	protein_coding	17	45941130	45970251
ENSMUSG00000043705	Capn13	protein_coding	17	73613459	73707861
ENSMUSG00000037326	Capn15	protein_coding	17	26177338	26204770
ENSMUSG00000067276	Capn6	protein_coding	X	142585227	142610410
ENSMUSG00000021893	Capn7	protein_coding	14	31058595	31093943
ENSMUSG00000039676	Capsl	protein_coding	15	9436114	9466124
ENSMUSG00000090236	Car15	protein_coding	16	17653140	17656228
ENSMUSG00000031373	Car5b	protein_coding	X	162759818	162810993
ENSMUSG00000033170	Card10	protein_coding	15	78659338	78687242
ENSMUSG00000041849	Card6	protein_coding	15	5125463	5138021
ENSMUSG00000008393	Carhsp1	protein_coding	16	8476444	8490019
ENSMUSG00000022211	Carmil3	protein_coding	14	55728108	55745729
ENSMUSG00000097324	Carmn	lncRNA	18	61782696	61798608
ENSMUSG00000024726	Carnmt1	protein_coding	19	18648128	18684564
ENSMUSG00000075289	Carns1	protein_coding	19	4214323	4225478
ENSMUSG00000031012	Cask	protein_coding	X	13383319	13717606
ENSMUSG00000033597	Caskin1	protein_coding	17	24707575	24727645
ENSMUSG00000025076	Casp7	protein_coding	19	56385561	56430776
ENSMUSG00000040828	Catsperd	protein_coding	17	56935143	56971456
ENSMUSG00000022637	Cblb	protein_coding	16	51851588	52028411
ENSMUSG00000024682	Cblif	protein_coding	19	11724918	11740811
ENSMUSG00000051483	Cbr1	protein_coding	16	93402741	93407393
ENSMUSG00000022947	Cbr3	protein_coding	16	93480103	93487878
ENSMUSG00000024039	Cbs	protein_coding	17	31827868	31856212
ENSMUSG00000024878	Cbwd1	protein_coding	19	24897280	24938974
ENSMUSG00000009575	Cbx5	protein_coding	15	103099971	103148243
ENSMUSG00000089715	Cbx6	protein_coding	15	79708097	79718889
ENSMUSG00000053411	Cbx7	protein_coding	15	79800008	79855320
ENSMUSG00000022428	Cby1	protein_coding	15	79543400	79551861
ENSMUSG00000033712	Ccar2	protein_coding	14	70375613	70391260
ENSMUSG00000046318	Ccbe1	protein_coding	18	66178373	66435812
ENSMUSG00000071855	Ccdc112	protein_coding	18	46415218	46444995
ENSMUSG00000022768	Ccdc116	protein_coding	16	16956928	16965093
ENSMUSG00000031150	Ccdc120	protein_coding	X	7597953	7617144
ENSMUSG00000034795	Ccdc122	protein_coding	14	77274212	77349697
ENSMUSG00000068114	Ccdc134	protein_coding	15	82012123	82026404
ENSMUSG00000022833	Ccdc14	protein_coding	16	34510986	34545572
ENSMUSG00000091119	Ccdc152	protein_coding	15	3309552	3333008
ENSMUSG00000073207	Ccdc160	protein_coding	X	51880077	51888345
ENSMUSG00000098176	Ccdc166	protein_coding	15	75851721	75854304
ENSMUSG00000024018	Ccdc167	protein_coding	17	29906331	29936018
ENSMUSG00000029875	Ccdc184	protein_coding	15	98065039	98068015
ENSMUSG00000035173	Ccdc186	protein_coding	19	56775913	56810622
ENSMUSG00000022701	Ccdc191	protein_coding	16	43710163	43784677
ENSMUSG00000021850	ccdc198	protein_coding	14	49457045	49482931
ENSMUSG00000031143	Ccdc22	protein_coding	X	7460048	7471756
ENSMUSG00000022035	Ccdc25	protein_coding	14	66074751	66104056
ENSMUSG00000038127	Ccdc50	protein_coding	16	27207619	27270968
ENSMUSG00000075229	Ccdc58	protein_coding	16	35892055	35912490
ENSMUSG00000003354	Ccdc65	protein_coding	15	98606088	98621217
ENSMUSG00000046753	Ccdc66	protein_coding	14	27203047	27230417
ENSMUSG00000038903	Ccdc68	protein_coding	18	70058497	70102555
ENSMUSG00000041617	Ccdc74a	protein_coding	16	17464334	17468602
ENSMUSG00000071202	Ccdc78	protein_coding	17	26005554	26009487
ENSMUSG00000022665	Ccdc80	protein_coding	16	44913765	44948440
ENSMUSG00000095098	Ccdc85b	protein_coding	19	5503208	5507922
ENSMUSG00000024732	Ccdc86	protein_coding	19	10918845	10926630
ENSMUSG00000067872	Ccdc87	protein_coding	19	4889394	4892556
ENSMUSG00000047810	Ccdc88b	protein_coding	19	6821991	6835579
ENSMUSG00000040312	Cchcr1	protein_coding	17	35827997	35841912
ENSMUSG00000037362	Ccn3	protein_coding	15	54609098	54617435
ENSMUSG00000005124	Ccn4	protein_coding	15	66763169	66795050
ENSMUSG00000071470	Ccnb1ip1	protein_coding	14	51026705	51045189
ENSMUSG00000034165	Ccnd3	protein_coding	17	47815976	47910616
ENSMUSG00000072082	Ccnf	protein_coding	17	24441172	24470458
ENSMUSG00000025010	Ccnj	protein_coding	19	40819723	40837016
ENSMUSG00000011960	Ccnt1	protein_coding	15	98436570	98468804
ENSMUSG00000024286	Ccny	protein_coding	18	9312304	9450154
ENSMUSG00000034108	Ccs	protein_coding	19	4875394	4889360
ENSMUSG00000058690	Ccser2	protein_coding	14	36596893	36690734
ENSMUSG00000022234	Cct5	protein_coding	15	31590946	31601950
ENSMUSG00000025613	Cct8	protein_coding	16	87280214	87292761
ENSMUSG00000051439	Cd14	protein_coding	18	36858120	36859851
ENSMUSG00000022661	Cd200	protein_coding	16	45202498	45229416
ENSMUSG00000022667	Cd200r1	protein_coding	16	44586099	44615341
ENSMUSG00000090176	Cd200r2	protein_coding	16	44687460	44736203
ENSMUSG00000036172	Cd200r3	protein_coding	16	44764041	44801743
ENSMUSG00000062082	Cd200r4	protein_coding	16	44632096	44659513
ENSMUSG00000034028	Cd226	protein_coding	18	89195091	89290353
ENSMUSG00000056481	Cd248	protein_coding	19	5118106	5120710
ENSMUSG00000016496	Cd274	protein_coding	19	29344855	29365495
ENSMUSG00000061665	Cd2ap	protein_coding	17	43103842	43187556
ENSMUSG00000002308	Cd320	protein_coding	17	34062065	34068748
ENSMUSG00000055447	Cd47	protein_coding	16	49620896	49735373
ENSMUSG00000024669	Cd5	protein_coding	19	10694480	10716366
ENSMUSG00000024670	Cd6	protein_coding	19	10766705	10807422
ENSMUSG00000024610	Cd74	protein_coding	18	60936920	60945724
ENSMUSG00000075122	Cd80	protein_coding	16	38275923	38316697
ENSMUSG00000022901	Cd86	protein_coding	16	36424231	36486443
ENSMUSG00000022657	Cd96	protein_coding	16	45856020	45940614
ENSMUSG00000035776	Cd99l2	protein_coding	X	70463666	70536455
ENSMUSG00000021982	Cdadc1	protein_coding	14	59796837	59835408
ENSMUSG00000024370	Cdc23	protein_coding	18	34764004	34784788
ENSMUSG00000044201	Cdc25c	protein_coding	18	34866046	34884586
ENSMUSG00000024780	Cdc37l1	protein_coding	19	28967752	29004081
ENSMUSG00000024769	Cdc42bpg	protein_coding	19	6356486	6375682
ENSMUSG00000049521	Cdc42ep1	protein_coding	15	78726824	78735097
ENSMUSG00000045664	Cdc42ep2	protein_coding	19	5965664	5974844
ENSMUSG00000036533	Cdc42ep3	protein_coding	17	79641156	79662520
ENSMUSG00000000028	Cdc45	protein_coding	16	18599197	18630737
ENSMUSG00000023932	Cdc5l	protein_coding	17	45702810	45744663
ENSMUSG00000048922	Cdca2	protein_coding	14	67913780	67953290
ENSMUSG00000024791	Cdca5	protein_coding	19	6135013	6141807
ENSMUSG00000024304	Cdh2	protein_coding	18	16721934	16942303
ENSMUSG00000059674	Cdh24	protein_coding	14	54868688	54878821
ENSMUSG00000039385	Cdh6	protein_coding	15	13028787	13173761
ENSMUSG00000021803	Cdhr1	protein_coding	14	36799814	36820304
ENSMUSG00000004071	Cdip1	protein_coding	16	4568212	4608156
ENSMUSG00000031065	Cdk16	protein_coding	X	20554193	20566119
ENSMUSG00000024856	Cdk2ap2	protein_coding	19	4147182	4149019
ENSMUSG00000033966	Cdkl4	protein_coding	17	80830979	80885242
ENSMUSG00000031292	Cdkl5	protein_coding	X	159554919	159777700
ENSMUSG00000023067	Cdkn1a	protein_coding	17	29309950	29319701
ENSMUSG00000037628	Cdkn3	protein_coding	14	46997998	47009126
ENSMUSG00000033022	Cdo1	protein_coding	18	46846260	46861462
ENSMUSG00000064284	Cdpf1	protein_coding	15	85691173	85695898
ENSMUSG00000071753	Cdr1os	lncRNA	X	60159984	60247391
ENSMUSG00000039518	Cdsn	protein_coding	17	35863025	35868077
ENSMUSG00000071637	Cebpd	protein_coding	16	15705150	15708895
ENSMUSG00000052435	Cebpe	protein_coding	14	54947817	54949631
ENSMUSG00000024081	Cebpz	protein_coding	17	79226435	79244495
ENSMUSG00000062691	Cebpzos	protein_coding	17	79223929	79227735
ENSMUSG00000023031	Cela1	protein_coding	15	100572302	100585802
ENSMUSG00000024268	Celf4	protein_coding	18	25610689	25887214
ENSMUSG00000016028	Celsr1	protein_coding	15	85783130	85918404
ENSMUSG00000024754	Cemip2	protein_coding	19	21755706	21835724
ENSMUSG00000031262	Cenpi	protein_coding	X	133208833	133263388
ENSMUSG00000064128	Cenpj	protein_coding	14	56764218	56812882
ENSMUSG00000068101	Cenpm	protein_coding	15	82117980	82128949
ENSMUSG00000023919	Cenpq	protein_coding	17	41233942	41245938
ENSMUSG00000048799	Cep120	protein_coding	18	53814795	53877680
ENSMUSG00000035790	Cep19	protein_coding	16	31918618	31926887
ENSMUSG00000024542	Cep192	protein_coding	18	67933177	68018241
ENSMUSG00000024989	Cep55	protein_coding	19	38043459	38062871
ENSMUSG00000073542	Cep76	protein_coding	18	67750870	67774406
ENSMUSG00000041491	Cep78	protein_coding	19	15933137	15962353
ENSMUSG00000022604	Cep97	protein_coding	16	55720251	55755218
ENSMUSG00000035891	Cerk	protein_coding	15	86023329	86070342
ENSMUSG00000023021	Cers5	protein_coding	15	99632762	99670766
ENSMUSG00000031347	Cetn2	protein_coding	X	71957138	71962017
ENSMUSG00000022972	Cfap298	protein_coding	16	90722697	90732002
ENSMUSG00000044948	Cfap43	protein_coding	19	47725296	47907726
ENSMUSG00000071550	Cfap44	protein_coding	16	44215159	44302791
ENSMUSG00000073077	Cfap47	protein_coding	X	78310165	78560891
ENSMUSG00000035394	Cfap53	protein_coding	18	74416161	74493057
ENSMUSG00000046585	Cfap58	protein_coding	19	47926114	48023826
ENSMUSG00000039543	Cfap70	protein_coding	14	20444261	20502294
ENSMUSG00000090231	Cfb	protein_coding	17	35075350	35081494
ENSMUSG00000056201	Cfl1	protein_coding	19	5540483	5545229
ENSMUSG00000001128	Cfp	protein_coding	X	20791693	20797794
ENSMUSG00000054604	Cggbp1	protein_coding	16	64672359	64679870
ENSMUSG00000055128	Cgrrf1	protein_coding	14	47069582	47091650
ENSMUSG00000050370	Ch25h	protein_coding	19	34451178	34452564
ENSMUSG00000063765	Chadl	protein_coding	15	81562497	81581488
ENSMUSG00000002835	Chaf1a	protein_coding	17	56347439	56379289
ENSMUSG00000022945	Chaf1b	protein_coding	16	93680789	93703003
ENSMUSG00000063787	Chchd1	protein_coding	14	20753074	20754493
ENSMUSG00000023852	Chd1	protein_coding	17	15925229	15992872
ENSMUSG00000053754	Chd8	protein_coding	14	52435608	52495237
ENSMUSG00000015970	Chdh	protein_coding	14	29730980	29762484
ENSMUSG00000031327	Chic1	protein_coding	X	102400082	102439698
ENSMUSG00000024843	Chka	protein_coding	19	3901773	3944369
ENSMUSG00000022617	Chkb	protein_coding	15	89310563	89314111
ENSMUSG00000025531	Chm	protein_coding	X	111950290	112095214
ENSMUSG00000109901	Chmp1b	protein_coding	18	67338437	67340960
ENSMUSG00000004843	Chmp2b	protein_coding	16	65336014	65359612
ENSMUSG00000034190	Chmp7	protein_coding	14	69954449	69969990
ENSMUSG00000022860	Chodl	protein_coding	16	78727836	78748621
ENSMUSG00000068391	Chrac1	protein_coding	15	72962241	72969403
ENSMUSG00000006958	Chrd	protein_coding	16	20551877	20561134
ENSMUSG00000031283	Chrdl1	protein_coding	X	142068670	142177258
ENSMUSG00000032773	Chrm1	protein_coding	19	8641153	8660951
ENSMUSG00000037347	Chst7	protein_coding	X	19925799	19963760
ENSMUSG00000058152	Chsy3	protein_coding	18	59308473	59669071
ENSMUSG00000019214	Chtf18	protein_coding	17	25937900	25946393
ENSMUSG00000025199	Chuk	protein_coding	19	44061774	44095919
ENSMUSG00000002280	Ciao3	protein_coding	17	25992750	26002306
ENSMUSG00000024526	Cidea	protein_coding	18	67476674	67500855
ENSMUSG00000022219	Cideb	protein_coding	14	55991507	55995915
ENSMUSG00000022504	Ciita	protein_coding	16	10297923	10346282
ENSMUSG00000033031	Cip2a	protein_coding	16	48814548	48840072
ENSMUSG00000051159	Cited1	protein_coding	X	101290987	101295787
ENSMUSG00000040663	Clcf1	protein_coding	19	4264292	4273544
ENSMUSG00000022843	Clcn2	protein_coding	16	20521714	20536496
