ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name
ENSG00000132581	SDF2	protein_coding	17
ENSG00000078808	SDF4	protein_coding	1
ENSG00000073578	SDHA	protein_coding	5
ENSG00000205138	SDHAF1	protein_coding	19
ENSG00000167985	SDHAF2	protein_coding	11
ENSG00000196636	SDHAF3	protein_coding	7
ENSG00000154079	SDHAF4	protein_coding	6
ENSG00000117118	SDHB	protein_coding	1
ENSG00000143252	SDHC	protein_coding	1
ENSG00000204370	SDHD	protein_coding	11
ENSG00000146555	SDK1	protein_coding	7
ENSG00000236708	SDK1-AS1	lncRNA	7
ENSG00000069188	SDK2	protein_coding	17
ENSG00000170786	SDR16C5	protein_coding	8
ENSG00000100445	SDR39U1	protein_coding	14
ENSG00000184860	SDR42E1	protein_coding	16
ENSG00000183921	SDR42E2	protein_coding	16
ENSG00000170426	SDR9C7	protein_coding	12
ENSG00000135094	SDS	protein_coding	12
ENSG00000139410	SDSL	protein_coding	12
ENSG00000274529	SEBOX	protein_coding	17
ENSG00000140612	SEC11A	protein_coding	15
ENSG00000166562	SEC11C	protein_coding	18
ENSG00000157020	SEC13	protein_coding	3
ENSG00000129657	SEC14L1	protein_coding	17
ENSG00000103184	SEC14L5	protein_coding	16
ENSG00000148396	SEC16A	protein_coding	9
ENSG00000120341	SEC16B	protein_coding	1
ENSG00000121542	SEC22A	protein_coding	3
ENSG00000265808	SEC22B	protein_coding	1
ENSG00000093183	SEC22C	protein_coding	3
ENSG00000100934	SEC23A	protein_coding	14
ENSG00000258651	SEC23A-AS1	lncRNA	14
ENSG00000101310	SEC23B	protein_coding	20
ENSG00000107651	SEC23IP	protein_coding	10
ENSG00000113615	SEC24A	protein_coding	5
ENSG00000138802	SEC24B	protein_coding	4
ENSG00000247950	SEC24B-AS1	lncRNA	4
ENSG00000176986	SEC24C	protein_coding	10
ENSG00000150961	SEC24D	protein_coding	4
ENSG00000138674	SEC31A	protein_coding	4
ENSG00000075826	SEC31B	protein_coding	10
ENSG00000058262	SEC61A1	protein_coding	3
ENSG00000065665	SEC61A2	protein_coding	10
ENSG00000106803	SEC61B	protein_coding	9
ENSG00000132432	SEC61G	protein_coding	7
ENSG00000234707	SEC61G-DT	lncRNA	7
ENSG00000008952	SEC62	protein_coding	3
ENSG00000240373	SEC62-AS1	lncRNA	3
ENSG00000025796	SEC63	protein_coding	6
ENSG00000187742	SECISBP2	protein_coding	9
ENSG00000138593	SECISBP2L	protein_coding	15
ENSG00000141574	SECTM1	protein_coding	17
ENSG00000085415	SEH1L	protein_coding	18
ENSG00000071537	SEL1L	protein_coding	14
ENSG00000101251	SEL1L2	protein_coding	20
ENSG00000091490	SEL1L3	protein_coding	4
ENSG00000007908	SELE	protein_coding	1
ENSG00000143416	SELENBP1	protein_coding	1
ENSG00000183291	SELENOF	protein_coding	1
ENSG00000211450	SELENOH	protein_coding	11
ENSG00000138018	SELENOI	protein_coding	2
ENSG00000113811	SELENOK	protein_coding	3
ENSG00000162430	SELENON	protein_coding	1
ENSG00000250722	SELENOP	protein_coding	5
ENSG00000131871	SELENOS	protein_coding	15
ENSG00000198843	SELENOT	protein_coding	3
ENSG00000186838	SELENOV	protein_coding	19
ENSG00000178980	SELENOW	protein_coding	19
ENSG00000188404	SELL	protein_coding	1
ENSG00000174175	SELP	protein_coding	1
ENSG00000110876	SELPLG	protein_coding	12
ENSG00000127922	SEM1	protein_coding	7
ENSG00000075213	SEMA3A	protein_coding	7
ENSG00000012171	SEMA3B	protein_coding	3
ENSG00000232352	SEMA3B-AS1	lncRNA	3
ENSG00000075223	SEMA3C	protein_coding	7
ENSG00000153993	SEMA3D	protein_coding	7
ENSG00000170381	SEMA3E	protein_coding	7
ENSG00000001617	SEMA3F	protein_coding	3
ENSG00000235016	SEMA3F-AS1	lncRNA	3
ENSG00000010319	SEMA3G	protein_coding	3
ENSG00000196189	SEMA4A	protein_coding	1
ENSG00000185033	SEMA4B	protein_coding	15
ENSG00000168758	SEMA4C	protein_coding	2
ENSG00000187764	SEMA4D	protein_coding	9
ENSG00000135622	SEMA4F	protein_coding	2
ENSG00000095539	SEMA4G	protein_coding	10
ENSG00000112902	SEMA5A	protein_coding	5
ENSG00000251370	SEMA5A-AS1	lncRNA	5
ENSG00000082684	SEMA5B	protein_coding	3
ENSG00000092421	SEMA6A	protein_coding	5
ENSG00000248445	SEMA6A-AS1	lncRNA	5
ENSG00000249167	SEMA6A-AS2	lncRNA	5
ENSG00000167680	SEMA6B	protein_coding	19
ENSG00000143434	SEMA6C	protein_coding	1
ENSG00000137872	SEMA6D	protein_coding	15
ENSG00000138623	SEMA7A	protein_coding	15
ENSG00000124233	SEMG1	protein_coding	20
ENSG00000124157	SEMG2	protein_coding	20
ENSG00000254703	SENCR	lncRNA	11
ENSG00000079387	SENP1	protein_coding	12
ENSG00000163904	SENP2	protein_coding	3
ENSG00000161956	SENP3	protein_coding	17
ENSG00000277957	SENP3-EIF4A1	protein_coding	17
ENSG00000119231	SENP5	protein_coding	3
ENSG00000112701	SENP6	protein_coding	6
ENSG00000138468	SENP7	protein_coding	3
ENSG00000166192	SENP8	protein_coding	15
ENSG00000086475	SEPHS1	protein_coding	10
ENSG00000179918	SEPHS2	protein_coding	16
ENSG00000109618	SEPSECS	protein_coding	4
ENSG00000281501	SEPSECS-AS1	lncRNA	4
ENSG00000180096	SEPTIN1	protein_coding	16
ENSG00000186522	SEPTIN10	protein_coding	2
ENSG00000138758	SEPTIN11	protein_coding	4
ENSG00000140623	SEPTIN12	protein_coding	16
ENSG00000154997	SEPTIN14	protein_coding	7
ENSG00000168385	SEPTIN2	protein_coding	2
ENSG00000108387	SEPTIN4	protein_coding	17
ENSG00000264672	SEPTIN4-AS1	lncRNA	17
ENSG00000125354	SEPTIN6	protein_coding	X
ENSG00000122545	SEPTIN7	protein_coding	7
ENSG00000228878	SEPTIN7-DT	lncRNA	7
ENSG00000164402	SEPTIN8	protein_coding	5
ENSG00000122335	SERAC1	protein_coding	6
ENSG00000142864	SERBP1	protein_coding	1
ENSG00000172058	SERF1A	protein_coding	5
ENSG00000140264	SERF2	protein_coding	15
ENSG00000129158	SERGEF	protein_coding	11
ENSG00000111897	SERINC1	protein_coding	6
ENSG00000168528	SERINC2	protein_coding	1
ENSG00000132824	SERINC3	protein_coding	20
ENSG00000184716	SERINC4	protein_coding	15
ENSG00000164300	SERINC5	protein_coding	5
ENSG00000120742	SERP1	protein_coding	3
ENSG00000151778	SERP2	protein_coding	13
ENSG00000140093	SERPINA10	protein_coding	14
ENSG00000186910	SERPINA11	protein_coding	14
ENSG00000165953	SERPINA12	protein_coding	14
ENSG00000196136	SERPINA3	protein_coding	14
ENSG00000100665	SERPINA4	protein_coding	14
ENSG00000188488	SERPINA5	protein_coding	14
ENSG00000170099	SERPINA6	protein_coding	14
ENSG00000123561	SERPINA7	protein_coding	X
ENSG00000170054	SERPINA9	protein_coding	14
ENSG00000021355	SERPINB1	protein_coding	6
ENSG00000242550	SERPINB10	protein_coding	18
ENSG00000206072	SERPINB11	protein_coding	18
ENSG00000166634	SERPINB12	protein_coding	18
ENSG00000197641	SERPINB13	protein_coding	18
ENSG00000197632	SERPINB2	protein_coding	18
ENSG00000057149	SERPINB3	protein_coding	18
ENSG00000206073	SERPINB4	protein_coding	18
ENSG00000206075	SERPINB5	protein_coding	18
ENSG00000124570	SERPINB6	protein_coding	6
ENSG00000166396	SERPINB7	protein_coding	18
ENSG00000166401	SERPINB8	protein_coding	18
ENSG00000170542	SERPINB9	protein_coding	6
ENSG00000230438	SERPINB9P1	lncRNA	6
ENSG00000117601	SERPINC1	protein_coding	1
ENSG00000106366	SERPINE1	protein_coding	7
ENSG00000135919	SERPINE2	protein_coding	2
ENSG00000253309	SERPINE3	protein_coding	13
ENSG00000167711	SERPINF2	protein_coding	17
ENSG00000149131	SERPING1	protein_coding	11
ENSG00000149257	SERPINH1	protein_coding	11
ENSG00000163536	SERPINI1	protein_coding	3
ENSG00000114204	SERPINI2	protein_coding	3
ENSG00000197019	SERTAD1	protein_coding	19
ENSG00000179833	SERTAD2	protein_coding	2
ENSG00000167565	SERTAD3	protein_coding	19
ENSG00000082497	SERTAD4	protein_coding	1
ENSG00000180440	SERTM1	protein_coding	13
ENSG00000260802	SERTM2	protein_coding	X
ENSG00000080546	SESN1	protein_coding	6
ENSG00000149212	SESN3	protein_coding	11
ENSG00000187231	SESTD1	protein_coding	2
ENSG00000119335	SET	protein_coding	9
ENSG00000152217	SETBP1	protein_coding	18
ENSG00000267414	SETBP1-DT	lncRNA	18
ENSG00000099381	SETD1A	protein_coding	16
ENSG00000139718	SETD1B	protein_coding	12
ENSG00000181555	SETD2	protein_coding	3
ENSG00000183576	SETD3	protein_coding	14
ENSG00000185917	SETD4	protein_coding	21
ENSG00000236677	SETD4-AS1	lncRNA	21
ENSG00000168137	SETD5	protein_coding	3
ENSG00000103037	SETD6	protein_coding	16
ENSG00000145391	SETD7	protein_coding	4
ENSG00000155542	SETD9	protein_coding	5
ENSG00000143379	SETDB1	protein_coding	1
ENSG00000136169	SETDB2	protein_coding	13
ENSG00000170364	SETMAR	protein_coding	3
ENSG00000230667	SETSIP	protein_coding	1
ENSG00000107290	SETX	protein_coding	9
ENSG00000063015	SEZ6	protein_coding	17
ENSG00000174938	SEZ6L2	protein_coding	16
ENSG00000168066	SF1	protein_coding	11
ENSG00000104897	SF3A2	protein_coding	19
ENSG00000183431	SF3A3	protein_coding	1
ENSG00000115524	SF3B1	protein_coding	2
ENSG00000087365	SF3B2	protein_coding	11
ENSG00000189091	SF3B3	protein_coding	16
ENSG00000143368	SF3B4	protein_coding	1
ENSG00000169976	SF3B5	protein_coding	6
ENSG00000115128	SF3B6	protein_coding	2
ENSG00000163935	SFMBT1	protein_coding	3
ENSG00000198879	SFMBT2	protein_coding	10
ENSG00000175793	SFN	protein_coding	1
ENSG00000116560	SFPQ	protein_coding	1
ENSG00000156384	SFR1	protein_coding	10
ENSG00000104332	SFRP1	protein_coding	8
ENSG00000145423	SFRP2	protein_coding	4
ENSG00000106483	SFRP4	protein_coding	7
ENSG00000120057	SFRP5	protein_coding	10
ENSG00000061936	SFSWAP	protein_coding	12
ENSG00000198818	SFT2D1	protein_coding	6
ENSG00000213064	SFT2D2	protein_coding	1
ENSG00000173349	SFT2D3	protein_coding	2
ENSG00000225383	SFTA1P	lncRNA	10
ENSG00000229415	SFTA3	lncRNA	14
ENSG00000122852	SFTPA1	protein_coding	10
ENSG00000185303	SFTPA2	protein_coding	10
ENSG00000168878	SFTPB	protein_coding	2
ENSG00000168484	SFTPC	protein_coding	8
ENSG00000133661	SFTPD	protein_coding	10
ENSG00000273372	SFTPD-AS1	lncRNA	10
ENSG00000164466	SFXN1	protein_coding	5
ENSG00000156398	SFXN2	protein_coding	10
ENSG00000107819	SFXN3	protein_coding	10
ENSG00000183605	SFXN4	protein_coding	10
ENSG00000144040	SFXN5	protein_coding	2
ENSG00000108823	SGCA	protein_coding	17
ENSG00000163069	SGCB	protein_coding	4
ENSG00000170624	SGCD	protein_coding	5
ENSG00000127990	SGCE	protein_coding	7
ENSG00000102683	SGCG	protein_coding	13
ENSG00000185053	SGCZ	protein_coding	8
ENSG00000176476	SGF29	protein_coding	16
ENSG00000118473	SGIP1	protein_coding	1
ENSG00000118515	SGK1	protein_coding	6
ENSG00000101049	SGK2	protein_coding	20
ENSG00000104205	SGK3	protein_coding	8
ENSG00000198964	SGMS1	protein_coding	10
ENSG00000226200	SGMS1-AS1	lncRNA	10
ENSG00000164023	SGMS2	protein_coding	4
ENSG00000129810	SGO1	protein_coding	3
ENSG00000163535	SGO2	protein_coding	2
ENSG00000166224	SGPL1	protein_coding	10
ENSG00000163082	SGPP2	protein_coding	2
ENSG00000181523	SGSH	protein_coding	17
ENSG00000141258	SGSM2	protein_coding	17
ENSG00000104969	SGTA	protein_coding	19
ENSG00000197860	SGTB	protein_coding	5
ENSG00000178188	SH2B1	protein_coding	16
ENSG00000160999	SH2B2	protein_coding	7
ENSG00000111252	SH2B3	protein_coding	12
ENSG00000183918	SH2D1A	protein_coding	X
ENSG00000198574	SH2D1B	protein_coding	1
ENSG00000027869	SH2D2A	protein_coding	1
ENSG00000125731	SH2D3A	protein_coding	19
ENSG00000095370	SH2D3C	protein_coding	9
ENSG00000104611	SH2D4A	protein_coding	8
ENSG00000178217	SH2D4B	protein_coding	10
ENSG00000189410	SH2D5	protein_coding	1
ENSG00000152292	SH2D6	protein_coding	2
ENSG00000183476	SH2D7	protein_coding	15
ENSG00000185437	SH3BGR	protein_coding	21
ENSG00000131171	SH3BGRL	protein_coding	X
ENSG00000198478	SH3BGRL2	protein_coding	6
ENSG00000142669	SH3BGRL3	protein_coding	1
ENSG00000087266	SH3BP2	protein_coding	4
ENSG00000130147	SH3BP4	protein_coding	2
ENSG00000131370	SH3BP5	protein_coding	3
ENSG00000224660	SH3BP5-AS1	lncRNA	3
ENSG00000175137	SH3BP5L	protein_coding	1
ENSG00000109686	SH3D19	protein_coding	4
ENSG00000214193	SH3D21	protein_coding	1
ENSG00000141985	SH3GL1	protein_coding	19
ENSG00000107295	SH3GL2	protein_coding	9
ENSG00000140600	SH3GL3	protein_coding	15
ENSG00000097033	SH3GLB1	protein_coding	1
ENSG00000148341	SH3GLB2	protein_coding	9
ENSG00000147010	SH3KBP1	protein_coding	X
ENSG00000107957	SH3PXD2A	protein_coding	10
ENSG00000280693	SH3PXD2A-AS1	lncRNA	10
ENSG00000174705	SH3PXD2B	protein_coding	5
ENSG00000154447	SH3RF1	protein_coding	4
ENSG00000156463	SH3RF2	protein_coding	5
ENSG00000172985	SH3RF3	protein_coding	2
ENSG00000259863	SH3RF3-AS1	lncRNA	2
ENSG00000125089	SH3TC1	protein_coding	4
ENSG00000169247	SH3TC2	protein_coding	5
ENSG00000250072	SH3TC2-DT	lncRNA	5
ENSG00000035115	SH3YL1	protein_coding	2
ENSG00000161681	SHANK1	protein_coding	19
ENSG00000162105	SHANK2	protein_coding	11
ENSG00000226627	SHANK2-AS1	lncRNA	11
ENSG00000236262	SHANK2-AS2	lncRNA	11
ENSG00000171671	SHANK2-AS3	lncRNA	11
ENSG00000179526	SHARPIN	protein_coding	8
ENSG00000107338	SHB	protein_coding	9
ENSG00000129214	SHBG	protein_coding	17
ENSG00000160691	SHC1	protein_coding	1
ENSG00000129946	SHC2	protein_coding	19
ENSG00000148082	SHC3	protein_coding	9
ENSG00000185634	SHC4	protein_coding	15
ENSG00000171241	SHCBP1	protein_coding	16
ENSG00000157060	SHCBP1L	protein_coding	1
ENSG00000105251	SHD	protein_coding	19
ENSG00000169291	SHE	protein_coding	1
ENSG00000138606	SHF	protein_coding	15
ENSG00000130813	SHFL	protein_coding	19
ENSG00000164690	SHH	protein_coding	7
ENSG00000180730	SHISA2	protein_coding	13
ENSG00000178343	SHISA3	protein_coding	4
ENSG00000198892	SHISA4	protein_coding	1
ENSG00000164054	SHISA5	protein_coding	3
ENSG00000188803	SHISA6	protein_coding	17
ENSG00000187902	SHISA7	protein_coding	19
ENSG00000237515	SHISA9	protein_coding	16
ENSG00000182183	SHISAL2A	protein_coding	1
ENSG00000145642	SHISAL2B	protein_coding	5
ENSG00000160410	SHKBP1	protein_coding	19
ENSG00000171984	SHLD1	protein_coding	20
ENSG00000122376	SHLD2	protein_coding	10
ENSG00000253251	SHLD3	protein_coding	5
ENSG00000182199	SHMT2	protein_coding	12
ENSG00000165181	SHOC1	protein_coding	9
ENSG00000108061	SHOC2	protein_coding	10
ENSG00000185960	SHOX	protein_coding	X
ENSG00000168779	SHOX2	protein_coding	3
ENSG00000197417	SHPK	protein_coding	17
ENSG00000146414	SHPRH	protein_coding	6
ENSG00000144736	SHQ1	protein_coding	3
ENSG00000164403	SHROOM1	protein_coding	5
ENSG00000146950	SHROOM2	protein_coding	X
ENSG00000138771	SHROOM3	protein_coding	4
ENSG00000233860	SHROOM3-AS1	lncRNA	4
ENSG00000158352	SHROOM4	protein_coding	X
ENSG00000187164	SHTN1	protein_coding	10
ENSG00000090402	SI	protein_coding	3
ENSG00000110013	SIAE	protein_coding	11
ENSG00000196470	SIAH1	protein_coding	16
ENSG00000181788	SIAH2	protein_coding	3
ENSG00000244265	SIAH2-AS1	lncRNA	3
ENSG00000215475	SIAH3	protein_coding	13
ENSG00000072858	SIDT1	protein_coding	3
ENSG00000239453	SIDT1-AS1	lncRNA	3
ENSG00000149577	SIDT2	protein_coding	11
ENSG00000185187	SIGIRR	protein_coding	11
ENSG00000088827	SIGLEC1	protein_coding	20
ENSG00000142512	SIGLEC10	protein_coding	19
ENSG00000255441	SIGLEC10-AS1	lncRNA	19
ENSG00000161640	SIGLEC11	protein_coding	19
ENSG00000254521	SIGLEC12	protein_coding	19
ENSG00000254415	SIGLEC14	protein_coding	19
ENSG00000197046	SIGLEC15	protein_coding	18
ENSG00000105501	SIGLEC5	protein_coding	19
ENSG00000105492	SIGLEC6	protein_coding	19
ENSG00000168995	SIGLEC7	protein_coding	19
ENSG00000105366	SIGLEC8	protein_coding	19
ENSG00000129450	SIGLEC9	protein_coding	19
ENSG00000179213	SIGLECL1	protein_coding	19
ENSG00000147955	SIGMAR1	protein_coding	9
ENSG00000142178	SIK1	protein_coding	21
ENSG00000275993	SIK1B	protein_coding	21
ENSG00000170145	SIK2	protein_coding	11
ENSG00000160584	SIK3	protein_coding	11
ENSG00000052723	SIKE1	protein_coding	1
ENSG00000120725	SIL1	protein_coding	5
ENSG00000112246	SIM1	protein_coding	6
ENSG00000228082	SIM1-AS1	lncRNA	6
ENSG00000159263	SIM2	protein_coding	21
ENSG00000170085	SIMC1	protein_coding	5
ENSG00000169375	SIN3A	protein_coding	15
ENSG00000127511	SIN3B	protein_coding	19
ENSG00000139146	SINHCAF	protein_coding	12
ENSG00000213445	SIPA1	protein_coding	11
ENSG00000197555	SIPA1L1	protein_coding	14
ENSG00000116991	SIPA1L2	protein_coding	1
ENSG00000105738	SIPA1L3	protein_coding	19
ENSG00000253802	SIRLNT	lncRNA	8
ENSG00000198053	SIRPA	protein_coding	20
ENSG00000101307	SIRPB1	protein_coding	20
ENSG00000196209	SIRPB2	protein_coding	20
ENSG00000125900	SIRPD	protein_coding	20
ENSG00000089012	SIRPG	protein_coding	20
ENSG00000237914	SIRPG-AS1	lncRNA	20
ENSG00000096717	SIRT1	protein_coding	10
ENSG00000142082	SIRT3	protein_coding	11
ENSG00000089163	SIRT4	protein_coding	12
ENSG00000124523	SIRT5	protein_coding	6
ENSG00000077463	SIRT6	protein_coding	19
ENSG00000187531	SIRT7	protein_coding	17
ENSG00000137078	SIT1	protein_coding	9
ENSG00000184990	SIVA1	protein_coding	14
ENSG00000126778	SIX1	protein_coding	14
ENSG00000170577	SIX2	protein_coding	2
ENSG00000138083	SIX3	protein_coding	2
ENSG00000236502	SIX3-AS1	lncRNA	2
ENSG00000100625	SIX4	protein_coding	14
ENSG00000177045	SIX5	protein_coding	19
ENSG00000184302	SIX6	protein_coding	14
ENSG00000154839	SKA1	protein_coding	18
ENSG00000182628	SKA2	protein_coding	17
ENSG00000165480	SKA3	protein_coding	13
ENSG00000141293	SKAP1	protein_coding	17
ENSG00000263787	SKAP1-AS1	lncRNA	17
ENSG00000005020	SKAP2	protein_coding	7
ENSG00000157933	SKI	protein_coding	1
ENSG00000180592	SKIDA1	protein_coding	10
ENSG00000136603	SKIL	protein_coding	3
ENSG00000188779	SKOR1	protein_coding	15
ENSG00000215474	SKOR2	protein_coding	18
ENSG00000113558	SKP1	protein_coding	5
ENSG00000145604	SKP2	protein_coding	5
ENSG00000155926	SLA	protein_coding	8
ENSG00000101082	SLA2	protein_coding	20
ENSG00000139737	SLAIN1	protein_coding	13
ENSG00000109171	SLAIN2	protein_coding	4
ENSG00000117090	SLAMF1	protein_coding	1
ENSG00000162739	SLAMF6	protein_coding	1
ENSG00000026751	SLAMF7	protein_coding	1
ENSG00000158714	SLAMF8	protein_coding	1
ENSG00000162723	SLAMF9	protein_coding	1
ENSG00000163950	SLBP	protein_coding	4
ENSG00000100652	SLC10A1	protein_coding	14
ENSG00000125255	SLC10A2	protein_coding	13
ENSG00000126903	SLC10A3	protein_coding	X
ENSG00000145248	SLC10A4	protein_coding	4
ENSG00000253598	SLC10A5	protein_coding	8
ENSG00000145283	SLC10A6	protein_coding	4
ENSG00000120519	SLC10A7	protein_coding	4
ENSG00000018280	SLC11A1	protein_coding	2
ENSG00000110911	SLC11A2	protein_coding	12
ENSG00000074803	SLC12A1	protein_coding	15
ENSG00000064651	SLC12A2	protein_coding	5
ENSG00000070915	SLC12A3	protein_coding	16
ENSG00000124067	SLC12A4	protein_coding	16
ENSG00000124140	SLC12A5	protein_coding	20
ENSG00000204044	SLC12A5-AS1	lncRNA	20
ENSG00000140199	SLC12A6	protein_coding	15
ENSG00000221955	SLC12A8	protein_coding	3
ENSG00000146828	SLC12A9	protein_coding	7
ENSG00000236305	SLC12A9-AS1	lncRNA	7
ENSG00000081800	SLC13A1	protein_coding	7
ENSG00000007216	SLC13A2	protein_coding	17
ENSG00000158296	SLC13A3	protein_coding	20
ENSG00000164707	SLC13A4	protein_coding	7
ENSG00000141485	SLC13A5	protein_coding	17
ENSG00000141469	SLC14A1	protein_coding	18
ENSG00000132874	SLC14A2	protein_coding	18
ENSG00000267097	SLC14A2-AS1	lncRNA	18
ENSG00000088386	SLC15A1	protein_coding	13
ENSG00000163406	SLC15A2	protein_coding	3
ENSG00000110446	SLC15A3	protein_coding	11
ENSG00000139370	SLC15A4	protein_coding	12
ENSG00000188991	SLC15A5	protein_coding	12
ENSG00000155380	SLC16A1	protein_coding	1
ENSG00000226419	SLC16A1-AS1	lncRNA	1
ENSG00000112394	SLC16A10	protein_coding	6
ENSG00000174326	SLC16A11	protein_coding	17
ENSG00000152779	SLC16A12	protein_coding	10
ENSG00000234452	SLC16A12-AS1	lncRNA	10
ENSG00000174327	SLC16A13	protein_coding	17
ENSG00000163053	SLC16A14	protein_coding	2
ENSG00000147100	SLC16A2	protein_coding	X
ENSG00000141526	SLC16A3	protein_coding	17
ENSG00000168679	SLC16A4	protein_coding	1
ENSG00000170190	SLC16A5	protein_coding	17
ENSG00000108932	SLC16A6	protein_coding	17
ENSG00000118596	SLC16A7	protein_coding	12
ENSG00000165449	SLC16A9	protein_coding	10
ENSG00000124568	SLC17A1	protein_coding	6
ENSG00000112337	SLC17A2	protein_coding	6
ENSG00000124564	SLC17A3	protein_coding	6
ENSG00000146039	SLC17A4	protein_coding	6
ENSG00000119899	SLC17A5	protein_coding	6
ENSG00000091664	SLC17A6	protein_coding	11
ENSG00000104888	SLC17A7	protein_coding	19
ENSG00000179520	SLC17A8	protein_coding	12
ENSG00000101194	SLC17A9	protein_coding	20
ENSG00000036565	SLC18A1	protein_coding	8
ENSG00000165646	SLC18A2	protein_coding	10
ENSG00000187714	SLC18A3	protein_coding	10
ENSG00000146409	SLC18B1	protein_coding	6
ENSG00000173638	SLC19A1	protein_coding	21
ENSG00000117479	SLC19A2	protein_coding	1
ENSG00000135917	SLC19A3	protein_coding	2
ENSG00000106688	SLC1A1	protein_coding	9
ENSG00000110436	SLC1A2	protein_coding	11
ENSG00000255004	SLC1A2-AS1	lncRNA	11
ENSG00000079215	SLC1A3	protein_coding	5
ENSG00000115902	SLC1A4	protein_coding	2
ENSG00000105281	SLC1A5	protein_coding	19
ENSG00000105143	SLC1A6	protein_coding	19
ENSG00000162383	SLC1A7	protein_coding	1
ENSG00000144136	SLC20A1	protein_coding	2
ENSG00000168575	SLC20A2	protein_coding	8
ENSG00000175003	SLC22A1	protein_coding	6
ENSG00000184999	SLC22A10	protein_coding	11
ENSG00000168065	SLC22A11	protein_coding	11
ENSG00000197891	SLC22A12	protein_coding	11
ENSG00000172940	SLC22A13	protein_coding	3
ENSG00000144671	SLC22A14	protein_coding	3
ENSG00000163393	SLC22A15	protein_coding	1
ENSG00000004809	SLC22A16	protein_coding	6
ENSG00000092096	SLC22A17	protein_coding	14
ENSG00000110628	SLC22A18	protein_coding	11
ENSG00000112499	SLC22A2	protein_coding	6
ENSG00000137266	SLC22A23	protein_coding	6
ENSG00000197658	SLC22A24	protein_coding	11
ENSG00000196600	SLC22A25	protein_coding	11
ENSG00000146477	SLC22A3	protein_coding	6
ENSG00000259803	SLC22A31	protein_coding	16
ENSG00000197208	SLC22A4	protein_coding	5
ENSG00000197375	SLC22A5	protein_coding	5
ENSG00000197901	SLC22A6	protein_coding	11
ENSG00000137204	SLC22A7	protein_coding	6
ENSG00000149452	SLC22A8	protein_coding	11
ENSG00000149742	SLC22A9	protein_coding	11
ENSG00000170482	SLC23A1	protein_coding	5
ENSG00000089057	SLC23A2	protein_coding	20
ENSG00000213901	SLC23A3	protein_coding	2
ENSG00000074621	SLC24A1	protein_coding	15
